ID,YearStart,YearEnd,Description,LocationAbbr,LocationDesc,DataSource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeId,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation_Lat,GeoLocation_Long,ClassId,TopicId,QuestionId,ResponseId,StratficationCategory1,StratificationCategoryId1,Stratification1,StratificationId1,StratificationCategory2,StratificationCategoryId2,Stratification2,StratificationId2,StratificationCategory3,StratificationCategoryId3,Stratification3,StratificationId3,LocationDisplayOrder,FootnoteSymbol,FootnoteText,URL,FootnoteHeading
193910,2020,2020,2020,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.8,,,27.4,36.5,701,39.29058096,-76.60926011,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,24,,,,
193911,2020,2020,2020,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.2,,,33.7,38.7,"3,305",39.29058096,-76.60926011,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,24,,,,
193912,2020,2020,2020,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.8,,,31.5,36.3,"2,873",39.29058096,-76.60926011,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,24,,,,
193913,2020,2020,2020,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.2,,,23.7,26.8,"5,638",39.29058096,-76.60926011,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,24,,,,
193937,2020,2020,2020,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30,,,23.1,37.9,235,42.27687047,-72.08269067,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,25,,,,
193938,2020,2020,2020,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.6,,,25.4,32.1,"1,139",42.27687047,-72.08269067,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,25,,,,
193939,2020,2020,2020,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.6,,,22.9,28.5,"1,514",42.27687047,-72.08269067,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,25,,,,
193940,2020,2020,2020,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,20.1,,,18.4,21.9,"3,207",42.27687047,-72.08269067,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,25,,,,
193964,2020,2020,2020,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37.7,,,31.2,44.8,266,44.66131954,-84.71439027,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,26,,,,
193965,2020,2020,2020,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.6,,,33.9,39.5,"1,629",44.66131954,-84.71439027,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,26,,,,
193966,2020,2020,2020,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.6,,,34,39.2,"2,007",44.66131954,-84.71439027,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,26,,,,
193967,2020,2020,2020,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31,,,28.9,33.1,"2,840",44.66131954,-84.71439027,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,26,,,,
193991,2020,2020,2020,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,38.7,,,33.6,44.1,515,46.35564874,-94.7942005,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,27,,,,
193992,2020,2020,2020,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.5,,,29.7,33.3,"3,400",46.35564874,-94.7942005,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,27,,,,
193993,2020,2020,2020,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.7,,,31.1,34.4,"4,389",46.35564874,-94.7942005,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,27,,,,
193994,2020,2020,2020,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.5,,,25.2,27.8,"5,927",46.35564874,-94.7942005,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,27,,,,
194018,2020,2020,2020,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,39.1,,,34.6,43.9,732,32.7455101,-89.53803082,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,28,,,,
194019,2020,2020,2020,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,41.4,,,38.5,44.4,"1,886",32.7455101,-89.53803082,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,28,,,,
194020,2020,2020,2020,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,42.2,,,39.2,45.2,"1,675",32.7455101,-89.53803082,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,28,,,,
194021,2020,2020,2020,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.2,,,30.5,36,"1,774",32.7455101,-89.53803082,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,28,,,,
194045,2020,2020,2020,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35,,,29.7,40.8,542,38.63579078,-92.56630005,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,29,,,,
194046,2020,2020,2020,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.4,,,33.1,37.8,"2,674",38.63579078,-92.56630005,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,29,,,,
194047,2020,2020,2020,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37.2,,,34.7,39.7,"2,363",38.63579078,-92.56630005,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,29,,,,
194048,2020,2020,2020,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.2,,,26.2,30.3,"2,845",38.63579078,-92.56630005,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,29,,,,
194072,2020,2020,2020,MT,Montana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,27.7,,,21.7,34.6,260,47.06652897,-109.4244206,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,30,,,,
194073,2020,2020,2020,MT,Montana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.9,,,28.2,33.7,"1,583",47.06652897,-109.4244206,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,30,,,,
194074,2020,2020,2020,MT,Montana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.3,,,28.8,34,"1,731",47.06652897,-109.4244206,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,30,,,,
194075,2020,2020,2020,MT,Montana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,23,,,21.1,25.1,"2,273",47.06652897,-109.4244206,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,30,,,,
194099,2020,2020,2020,NE,Nebraska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,38.6,,,33.4,44.1,726,41.64104099,-99.36572062,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,31,,,,
194100,2020,2020,2020,NE,Nebraska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.1,,,32.9,37.2,"4,152",41.64104099,-99.36572062,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,31,,,,
194101,2020,2020,2020,NE,Nebraska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.4,,,34.3,38.6,"4,181",41.64104099,-99.36572062,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,31,,,,
194102,2020,2020,2020,NE,Nebraska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.1,,,27.3,31,"4,523",41.64104099,-99.36572062,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,31,,,,
194126,2020,2020,2020,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.3,,,24.8,43,151,39.49324039,-117.0718406,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,32,,,,
194127,2020,2020,2020,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.4,,,25.9,35.3,601,39.49324039,-117.0718406,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,32,,,,
194128,2020,2020,2020,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31,,,26.6,35.7,738,39.49324039,-117.0718406,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,32,,,,
194129,2020,2020,2020,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,20.8,,,17.3,24.9,784,39.49324039,-117.0718406,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,32,,,,
194153,2020,2020,2020,NH,New Hampshire,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.1,,,25.4,41.8,209,43.65595011,-71.50036092,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,33,,,,
194154,2020,2020,2020,NH,New Hampshire,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.5,,,31.1,38,"1,404",43.65595011,-71.50036092,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,33,,,,
194155,2020,2020,2020,NH,New Hampshire,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.5,,,28.3,34.7,"1,505",43.65595011,-71.50036092,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,33,,,,
194156,2020,2020,2020,NH,New Hampshire,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.4,,,22.1,26.7,"2,465",43.65595011,-71.50036092,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,33,,,,
194180,2020,2020,2020,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37,,,31.8,42.5,494,40.13057005,-74.27369129,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,34,,,,
194181,2020,2020,2020,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.5,,,28.9,34.1,"2,119",40.13057005,-74.27369129,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,34,,,,
194182,2020,2020,2020,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.8,,,27.5,32.2,"2,226",40.13057005,-74.27369129,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,34,,,,
194183,2020,2020,2020,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,20.6,,,19.2,22.1,"4,514",40.13057005,-74.27369129,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,34,,,,
194207,2020,2020,2020,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.9,,,29.4,40.8,614,34.52088095,-106.240581,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,35,,,,
194208,2020,2020,2020,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32,,,28.6,35.6,"1,799",34.52088095,-106.240581,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,35,,,,
194209,2020,2020,2020,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.1,,,30.7,37.8,"1,804",34.52088095,-106.240581,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,35,,,,
194210,2020,2020,2020,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,22.9,,,20.2,25.8,"2,263",34.52088095,-106.240581,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,35,,,,
194234,2020,2020,2020,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.4,,,28.5,36.5,811,42.82700103,-75.54397043,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,36,,,,
194235,2020,2020,2020,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.6,,,27.4,31.8,"2,952",42.82700103,-75.54397043,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,36,,,,
194236,2020,2020,2020,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.5,,,26.3,30.7,"3,081",42.82700103,-75.54397043,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,36,,,,
194237,2020,2020,2020,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,19.9,,,18.6,21.3,"5,681",42.82700103,-75.54397043,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,36,,,,
194261,2020,2020,2020,NC,North Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37.2,,,31.5,43.3,432,35.46622098,-79.15925046,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,37,,,,
194262,2020,2020,2020,NC,North Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.1,,,32,38.3,"1,320",35.46622098,-79.15925046,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,37,,,,
194263,2020,2020,2020,NC,North Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.9,,,34,40,"1,448",35.46622098,-79.15925046,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,37,,,,
194264,2020,2020,2020,NC,North Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.8,,,24.5,29.2,"1,954",35.46622098,-79.15925046,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,37,,,,
194288,2020,2020,2020,ND,North Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35,,,25.6,45.8,173,47.47531978,-100.118421,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,38,,,,
194289,2020,2020,2020,ND,North Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.3,,,31.5,39.4,"1,058",47.47531978,-100.118421,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,38,,,,
194290,2020,2020,2020,ND,North Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.6,,,32.2,39,"1,327",47.47531978,-100.118421,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,38,,,,
194291,2020,2020,2020,ND,North Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.9,,,24.2,29.9,"1,516",47.47531978,-100.118421,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,38,,,,
194315,2020,2020,2020,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37.5,,,32.8,42.5,816,40.06021014,-82.40426006,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,39,,,,
194316,2020,2020,2020,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.1,,,33.1,37.1,"4,441",40.06021014,-82.40426006,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,39,,,,
194317,2020,2020,2020,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37.1,,,34.9,39.3,"3,657",40.06021014,-82.40426006,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,39,,,,
194318,2020,2020,2020,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.4,,,31.5,35.4,"4,255",40.06021014,-82.40426006,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,39,,,,
194342,2020,2020,2020,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.4,,,29.3,42,319,35.47203136,-97.52107021,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,40,,,,
194343,2020,2020,2020,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,39,,,35.9,42.3,"1,312",35.47203136,-97.52107021,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,40,,,,
194344,2020,2020,2020,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.9,,,33.9,40,"1,455",35.47203136,-97.52107021,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,40,,,,
194345,2020,2020,2020,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.7,,,29.8,35.7,"1,435",35.47203136,-97.52107021,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,40,,,,
194369,2020,2020,2020,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.1,,,26.6,40.3,248,44.56744942,-120.1550313,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,41,,,,
194370,2020,2020,2020,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.8,,,26.8,33,"1,084",44.56744942,-120.1550313,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,41,,,,
194371,2020,2020,2020,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.4,,,27,32,"1,584",44.56744942,-120.1550313,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,41,,,,
194372,2020,2020,2020,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,23.5,,,21.5,25.7,"1,895",44.56744942,-120.1550313,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,41,,,,
194396,2020,2020,2020,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,38.8,,,31.3,46.9,242,40.79373015,-77.86070029,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,42,,,,
194397,2020,2020,2020,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.5,,,30.5,36.7,"1,390",40.79373015,-77.86070029,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,42,,,,
194398,2020,2020,2020,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.6,,,29.3,36.1,"1,203",40.79373015,-77.86070029,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,42,,,,
194399,2020,2020,2020,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,25.5,,,23.4,27.8,"2,183",40.79373015,-77.86070029,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,42,,,,
194423,2020,2020,2020,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.4,,,27.2,40.2,327,41.70828019,-71.52247031,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,44,,,,
194424,2020,2020,2020,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.9,,,28.2,35.7,"1,102",41.70828019,-71.52247031,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,44,,,,
194425,2020,2020,2020,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.8,,,29.8,38,"1,116",41.70828019,-71.52247031,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,44,,,,
194426,2020,2020,2020,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.4,,,21.7,27.4,"2,114",41.70828019,-71.52247031,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,44,,,,
194450,2020,2020,2020,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,38.1,,,31.2,45.5,294,33.9988213,-81.04537121,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,45,,,,
194451,2020,2020,2020,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37,,,33.3,40.8,"1,001",33.9988213,-81.04537121,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,45,,,,
194452,2020,2020,2020,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37.7,,,34,41.5,"1,036",33.9988213,-81.04537121,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,45,,,,
194453,2020,2020,2020,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.7,,,29.6,35.8,"1,364",33.9988213,-81.04537121,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,45,,,,
194477,2020,2020,2020,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,42.1,,,30.5,54.5,291,44.35313005,-100.3735306,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,46,,,,
